Time,Open,high,low,close,volume,trades
1605092400000,0.25746000,0.25777000,0.25695000,0.25703000,2022497.90000000,1123
1605091500000,0.25630000,0.25777000,0.25630000,0.25748000,1543681.40000000,1039
1605090600000,0.25644000,0.25669000,0.25602000,0.25628000,805993.00000000,553
1605089700000,0.25664000,0.25679000,0.25576000,0.25648000,1021324.50000000,704
1605088800000,0.25588000,0.25703000,0.25586000,0.25664000,1139235.10000000,729
1605087900000,0.25536000,0.25587000,0.25421000,0.25587000,1873298.20000000,1227
1605087000000,0.25674000,0.25687000,0.25498000,0.25529000,2029199.00000000,1158
1605086100000,0.25592000,0.25715000,0.25592000,0.25674000,2240354.70000000,1123
1605085200000,0.25564000,0.25606000,0.25516000,0.25592000,887931.20000000,618
1605084300000,0.25531000,0.25577000,0.25510000,0.25566000,913334.50000000,581
1605083400000,0.25588000,0.25655000,0.25528000,0.25531000,1194949.40000000,721
1605082500000,0.25705000,0.25712000,0.25562000,0.25589000,957337.20000000,798
1605081600000,0.25602000,0.25721000,0.25599000,0.25705000,1559499.20000000,882
1605080700000,0.25550000,0.25602000,0.25540000,0.25602000,952655.10000000,661
1605079800000,0.25545000,0.25626000,0.25542000,0.25550000,1088379.80000000,737
1605078900000,0.25541000,0.25559000,0.25522000,0.25543000,816348.80000000,574
1605078000000,0.25455000,0.25551000,0.25445000,0.25545000,965933.80000000,610
1605077100000,0.25510000,0.25529000,0.25427000,0.25451000,1363807.70000000,1206
1605076200000,0.25525000,0.25557000,0.25501000,0.25513000,864066.60000000,944
1605075300000,0.25512000,0.25542000,0.25472000,0.25525000,655555.30000000,831
1605074400000,0.25477000,0.25537000,0.25471000,0.25511000,802001.80000000,933
1605073500000,0.25389000,0.25510000,0.25389000,0.25473000,1351325.30000000,788
1605072600000,0.25411000,0.25429000,0.25328000,0.25389000,1257105.40000000,892
1605071700000,0.25463000,0.25475000,0.25411000,0.25412000,660500.50000000,432
1605070800000,0.25485000,0.25485000,0.25412000,0.25463000,1311953.70000000,822
1605069900000,0.25457000,0.25505000,0.25448000,0.25482000,1101855.90000000,769
1605069000000,0.25512000,0.25524000,0.25448000,0.25462000,1132654.40000000,884
1605068100000,0.25548000,0.25556000,0.25483000,0.25514000,934965.30000000,669
1605067200000,0.25639000,0.25693000,0.25526000,0.25558000,1700211.80000000,857
