Time,Open,high,low,close,volume,trades
1605139200000,463.09000000,464.17000000,451.20000000,458.52000000,155306.08997000,64069
1605052800000,450.34000000,476.25000000,449.28000000,463.09000000,1205782.84262000,560360
1604966400000,444.32000000,455.00000000,438.70000000,450.34000000,866872.41108000,384228
1604880000000,454.29000000,459.10000000,433.09000000,444.32000000,1099213.24641000,469947
1604793600000,435.20000000,460.10000000,431.99000000,454.30000000,840908.46841000,354341
1604707200000,455.91000000,468.28000000,424.14000000,435.21000000,1653416.59610000,674858
1604620800000,416.73000000,458.27000000,414.76000000,455.91000000,1682440.96026000,666505
1604534400000,402.50000000,420.40000000,396.14000000,416.69000000,1475139.77342000,513574
1604448000000,387.88000000,408.39000000,376.47000000,402.49000000,1157064.35076000,392310
1604361600000,383.01000000,390.00000000,370.23000000,387.88000000,752954.37114000,280412
1604275200000,396.68000000,404.50000000,377.92000000,383.02000000,779968.57957000,290370
1604188800000,386.44000000,398.29000000,384.61000000,396.67000000,438952.95565000,181369
1604102400000,382.59000000,394.88000000,379.90000000,386.46000000,467453.81050000,218528
1604016000000,387.12000000,391.97000000,373.29000000,382.49000000,771750.74746000,289735
1603929600000,388.22000000,393.72000000,380.52000000,387.13000000,573096.01416000,248649
1603843200000,403.41000000,409.20000000,380.52000000,388.23000000,855275.46882000,348661
1603756800000,392.52000000,410.25000000,389.90000000,403.45000000,754244.37552000,286217
1603670400000,405.85000000,411.11000000,382.30000000,392.52000000,895142.67266000,329493
1603584000000,412.14000000,417.40000000,402.50000000,405.86000000,415586.97610000,177854
1603497600000,409.19000000,416.66000000,407.00000000,412.14000000,419236.87106000,182680
1603411200000,413.94000000,419.33000000,401.30000000,409.11000000,727832.32240000,293671
1603324800000,390.31000000,420.73000000,390.21000000,413.98000000,1095897.20667000,412013
1603238400000,368.53000000,401.49000000,367.74000000,390.38000000,1221663.63784000,450963
1603152000000,379.30000000,380.73000000,365.27000000,368.52000000,617309.81677000,251051
1603065600000,378.12000000,384.32000000,372.50000000,379.30000000,577252.90265000,224887
1602979200000,368.31000000,378.64000000,367.10000000,378.11000000,323468.47095000,133043
1602892800000,365.50000000,370.46000000,363.36000000,368.32000000,285578.24537000,126045
1602806400000,377.63000000,379.83000000,361.18000000,365.50000000,654029.36404000,255775
1602720000000,378.69000000,381.79000000,369.85000000,377.64000000,634038.09453000,228454
1602633600000,381.05000000,387.41000000,373.13000000,378.69000000,569557.82936000,214375
1602547200000,386.51000000,387.75000000,374.51000000,381.04000000,645141.91394000,239460
1602460800000,374.17000000,394.80000000,365.58000000,386.51000000,844422.65444000,309500
1602374400000,370.51000000,377.60000000,368.87000000,374.16000000,373318.23779000,164475
1602288000000,365.01000000,378.40000000,364.71000000,370.52000000,591005.32129000,253825
