Time,Open,high,low,close,volume,trades
1604408400000,379.74000000,384.43000000,377.65000000,383.66000000,46489.30462000,15466
1604404800000,379.57000000,380.79000000,378.81000000,379.76000000,22431.69028000,8772
1604401200000,381.41000000,381.90000000,379.34000000,379.61000000,31173.86733000,11073
1604397600000,379.02000000,382.41000000,378.15000000,381.42000000,37368.30973000,13756
1604394000000,377.91000000,379.66000000,376.88000000,379.01000000,32514.06183000,10598
1604390400000,375.52000000,378.83000000,374.30000000,377.89000000,41074.47660000,13934
1604386800000,375.43000000,376.12000000,374.31000000,375.52000000,22932.27664000,8034
1604383200000,374.50000000,376.18000000,372.00000000,375.44000000,27417.61290000,10498
1604379600000,373.97000000,375.94000000,373.79000000,374.50000000,23094.10996000,8533
1604376000000,374.30000000,375.25000000,370.23000000,373.99000000,36793.99511000,15339
1604372400000,379.04000000,380.63000000,371.40000000,374.31000000,91303.66660000,30983
1604368800000,384.74000000,385.59000000,378.34000000,379.06000000,40703.46900000,14663
1604365200000,383.95000000,384.94000000,383.12000000,384.73000000,14352.47914000,6753
1604361600000,383.01000000,384.29000000,381.32000000,383.94000000,27500.69202000,10379
1604358000000,383.35000000,384.64000000,382.11000000,383.02000000,19949.87416000,8003
1604354400000,385.22000000,386.20000000,381.20000000,383.35000000,21003.95355000,9938
1604350800000,387.56000000,387.68000000,385.09000000,385.22000000,16324.59380000,6822
1604347200000,386.38000000,388.63000000,386.14000000,387.57000000,24363.66573000,8959
1604343600000,384.62000000,386.55000000,384.46000000,386.36000000,13462.11707000,5532
1604340000000,385.32000000,386.53000000,384.22000000,384.62000000,15194.99345000,6272
1604336400000,385.99000000,386.90000000,384.69000000,385.32000000,16275.95513000,7448
1604332800000,385.04000000,386.41000000,384.30000000,386.00000000,18843.28758000,8122
1604329200000,384.99000000,387.19000000,384.00000000,385.09000000,27491.18084000,10511
1604325600000,383.87000000,386.10000000,381.64000000,385.02000000,36436.56738000,12894
1604322000000,380.66000000,384.60000000,380.04000000,383.86000000,30121.02407000,11820
1604318400000,384.06000000,384.52000000,377.92000000,380.66000000,65658.40466000,24028
1604314800000,383.88000000,385.49000000,381.62000000,384.12000000,47111.81084000,16943
1604311200000,387.35000000,387.40000000,383.50000000,383.88000000,31189.05826000,11909
1604307600000,384.38000000,387.65000000,382.15000000,387.31000000,49161.01289000,17496
1604304000000,399.26000000,399.33000000,383.83000000,384.33000000,104727.12169000,38974
1604300400000,398.51000000,400.66000000,398.21000000,399.26000000,16472.32967000,7306
1604296800000,398.02000000,399.20000000,397.54000000,398.54000000,22759.33650000,7149
1604293200000,398.46000000,399.07000000,397.30000000,398.04000000,18050.94092000,5943
1604289600000,399.09000000,400.47000000,397.10000000,398.50000000,24220.30254000,8310
1604286000000,400.89000000,401.65000000,398.11000000,399.09000000,20322.03526000,7704
1604282400000,402.49000000,403.85000000,398.82000000,400.91000000,32191.57101000,11072
1604278800000,402.48000000,403.14000000,400.62000000,402.48000000,31959.70871000,10392
1604275200000,396.68000000,404.50000000,396.44000000,402.45000000,76677.73386000,26823
1604271600000,395.30000000,396.95000000,393.25000000,396.67000000,32737.30989000,11154
1604268000000,396.78000000,398.29000000,393.42000000,395.30000000,28431.79760000,13083
1604264400000,394.29000000,397.32000000,393.99000000,396.77000000,35969.58654000,13867
1604260800000,388.91000000,396.99000000,388.85000000,394.28000000,47454.59836000,17964
1604257200000,388.98000000,390.25000000,388.53000000,388.95000000,9515.07487000,4839
1604253600000,389.26000000,389.79000000,388.60000000,388.96000000,9479.14425000,4267
1604250000000,389.29000000,389.82000000,388.34000000,389.29000000,9619.11611000,4956
1604246400000,388.41000000,389.89000000,387.94000000,389.29000000,15447.16216000,6366
1604242800000,387.82000000,390.20000000,387.76000000,388.42000000,23481.74968000,9856
1604239200000,387.62000000,388.27000000,386.82000000,387.81000000,19072.72671000,6752
1604235600000,388.13000000,388.61000000,386.50000000,387.65000000,24759.60765000,7293
1604232000000,386.75000000,388.58000000,386.10000000,388.14000000,19707.08333000,7579
1604228400000,387.54000000,389.32000000,385.74000000,386.74000000,22208.85912000,8486
1604224800000,385.94000000,387.84000000,385.92000000,387.53000000,9889.00383000,4735
1604221200000,387.51000000,387.76000000,385.75000000,385.94000000,11182.15071000,5471
1604217600000,388.96000000,389.41000000,386.97000000,387.50000000,11052.09145000,5021
1604214000000,386.57000000,389.03000000,386.56000000,388.94000000,10449.10002000,5328
1604210400000,385.68000000,387.32000000,385.00000000,386.56000000,10950.80715000,4778
1604206800000,386.22000000,387.50000000,385.38000000,385.70000000,10542.82113000,4338
1604203200000,386.29000000,386.61000000,384.64000000,386.21000000,13977.36499000,5935
1604199600000,387.56000000,388.17000000,385.88000000,386.29000000,12723.61498000,5695
1604196000000,388.75000000,389.73000000,387.33000000,387.59000000,8612.99500000,4595
1604192400000,386.77000000,390.25000000,386.35000000,388.74000000,11459.01267000,5886
1604188800000,386.44000000,390.65000000,384.61000000,386.76000000,30230.17745000,13125
1604185200000,388.31000000,388.41000000,385.12000000,386.46000000,16529.53655000,7482
1604181600000,387.07000000,388.66000000,386.90000000,388.32000000,6959.70465000,4425
1604178000000,387.65000000,387.85000000,386.74000000,387.07000000,5362.18887000,4419
1604174400000,385.51000000,387.81000000,384.69000000,387.63000000,11751.69472000,6311
1604170800000,385.15000000,386.71000000,384.67000000,385.51000000,10764.68900000,5622
1604167200000,387.08000000,387.08000000,384.10000000,385.15000000,25216.33623000,10776
1604163600000,388.57000000,388.62000000,386.20000000,387.08000000,16322.25078000,8237
1604160000000,390.09000000,391.35000000,387.45000000,388.57000000,21084.71031000,8624
1604156400000,389.31000000,390.56000000,387.21000000,390.10000000,17722.65006000,8550
1604152800000,391.77000000,391.89000000,388.29000000,389.31000000,19481.76502000,9153
1604149200000,391.07000000,393.12000000,389.98000000,391.77000000,21507.90885000,10603
1604145600000,390.31000000,392.95000000,389.49000000,391.06000000,27787.65698000,13401
1604142000000,389.09000000,390.65000000,387.77000000,390.32000000,16644.94186000,8908
1604138400000,389.90000000,394.88000000,385.52000000,389.06000000,68700.36465000,27664
1604134800000,387.09000000,390.99000000,387.00000000,389.89000000,39356.79984000,13663
1604131200000,384.03000000,388.74000000,383.93000000,387.09000000,30210.13833000,13222
1604127600000,384.83000000,384.87000000,383.36000000,384.03000000,10318.95183000,5044
1604124000000,382.27000000,385.39000000,380.93000000,384.83000000,16870.11656000,8115
1604120400000,383.34000000,383.68000000,382.13000000,382.26000000,6363.24138000,4669
1604116800000,382.93000000,383.47000000,382.17000000,383.33000000,6733.80461000,4689
1604113200000,384.61000000,384.91000000,381.70000000,382.94000000,13737.86532000,7657
1604109600000,386.30000000,387.86000000,383.86000000,384.58000000,19995.53025000,9079
1604106000000,383.85000000,386.61000000,383.85000000,386.30000000,17781.27271000,8973
1604102400000,382.59000000,384.64000000,379.90000000,383.84000000,20249.69114000,9242
1604098800000,382.91000000,383.90000000,382.17000000,382.49000000,10315.55633000,5140
1604095200000,383.92000000,384.78000000,382.81000000,382.91000000,12603.30886000,6033
1604091600000,383.94000000,384.34000000,381.17000000,383.91000000,11787.62082000,6753
1604088000000,383.14000000,384.52000000,382.32000000,383.93000000,21678.84238000,7346
1604084400000,382.70000000,383.98000000,382.10000000,383.18000000,19205.27498000,6899
1604080800000,381.67000000,383.94000000,381.39000000,382.75000000,16355.38428000,6595
1604077200000,380.17000000,383.52000000,380.17000000,381.67000000,23624.72610000,8908
1604073600000,382.15000000,382.30000000,379.66000000,380.09000000,24625.59126000,8648
1604070000000,377.36000000,382.36000000,377.33000000,382.17000000,38832.94362000,13166
1604066400000,377.83000000,379.90000000,376.87000000,377.34000000,27259.47671000,10707
1604062800000,380.46000000,381.09000000,376.93000000,377.85000000,29994.86035000,11173
1604059200000,379.44000000,381.43000000,377.72000000,380.55000000,25860.36146000,10507
1604055600000,378.59000000,380.55000000,376.70000000,379.44000000,21713.68388000,9449
1604052000000,377.28000000,380.24000000,375.50000000,378.59000000,36349.29803000,13832
1604048400000,378.18000000,378.26000000,373.29000000,377.28000000,69504.93150000,23911
1604044800000,378.76000000,384.19000000,377.50000000,378.12000000,38432.95888000,16820
1604041200000,381.78000000,382.25000000,375.06000000,378.72000000,74035.06292000,29099
1604037600000,381.11000000,382.77000000,380.74000000,381.78000000,57488.05060000,18065
1604034000000,384.15000000,386.63000000,380.32000000,381.15000000,70132.39728000,23054
1604030400000,385.00000000,386.51000000,383.70000000,384.14000000,18831.00867000,7684
1604026800000,384.83000000,386.93000000,384.35000000,385.00000000,27638.08386000,9508
1604023200000,387.55000000,388.31000000,384.60000000,384.82000000,25066.90311000,9598
1604019600000,390.74000000,391.97000000,386.29000000,387.54000000,28174.32019000,10831
1604016000000,387.12000000,391.59000000,383.28000000,390.74000000,42240.10139000,16009
1604012400000,383.69000000,387.40000000,383.52000000,387.13000000,18043.75325000,7611
1604008800000,387.83000000,387.87000000,383.46000000,383.69000000,28466.74775000,11519
1604005200000,388.97000000,389.38000000,387.07000000,387.82000000,8989.70200000,7293
1604001600000,388.50000000,389.84000000,387.79000000,388.93000000,21044.32363000,8651
1603998000000,391.22000000,391.65000000,388.51000000,388.51000000,20609.62602000,9043
1603994400000,391.41000000,392.21000000,389.68000000,391.21000000,21103.89489000,9203
1603990800000,391.51000000,392.71000000,389.78000000,391.42000000,23363.64563000,10448
1603987200000,390.71000000,393.72000000,386.39000000,391.51000000,41344.87363000,15701
1603983600000,390.30000000,391.99000000,389.30000000,390.68000000,25969.34262000,11880
1603980000000,387.08000000,392.68000000,386.41000000,390.28000000,58353.30758000,21195
1603976400000,384.17000000,387.43000000,383.69000000,387.08000000,30049.84339000,13069
1603972800000,383.08000000,384.54000000,380.52000000,384.17000000,41557.52832000,18822
1603969200000,386.06000000,387.31000000,383.03000000,383.07000000,19803.42650000,10214
1603965600000,388.07000000,388.19000000,384.32000000,386.08000000,26310.79345000,11714
1603962000000,386.44000000,388.27000000,386.00000000,388.08000000,21215.38778000,9796
1603958400000,387.20000000,388.79000000,385.00000000,386.48000000,22408.97791000,10700
1603954800000,391.02000000,392.20000000,386.86000000,387.21000000,23326.83483000,9553
1603951200000,391.90000000,392.25000000,390.58000000,391.02000000,15223.66983000,7053
1603947600000,390.47000000,391.97000000,390.18000000,391.89000000,13823.17423000,6776
1603944000000,391.98000000,392.27000000,390.39000000,390.46000000,15883.19849000,6632
1603940400000,390.70000000,392.00000000,388.91000000,391.98000000,18913.77702000,8050
1603936800000,391.38000000,391.81000000,389.54000000,390.69000000,14206.16853000,6525
1603933200000,388.18000000,391.78000000,386.36000000,391.35000000,23211.30623000,9451
1603929600000,388.22000000,390.20000000,387.71000000,388.17000000,19872.71065000,7750
1603926000000,387.56000000,390.15000000,387.02000000,388.23000000,22057.15052000,8345
1603922400000,386.27000000,388.36000000,385.76000000,387.56000000,18595.81177000,9297
1603918800000,385.32000000,386.37000000,382.52000000,386.26000000,12329.57851000,8445
1603915200000,384.71000000,386.24000000,383.98000000,385.32000000,14418.24546000,7067
1603911600000,386.23000000,386.83000000,383.89000000,384.69000000,20983.38118000,9109
1603908000000,384.77000000,386.73000000,384.51000000,386.25000000,21950.21485000,9805
